id,dist_all,parent_dist_code,dist_code,dist_name,city_code,city_name,province_code,province_name,country_code,country_name,dist_type,valid_flg,tokopedia_id,county_code,area_code,currency_code,postal_code
2184,"Syamtalira Aron, Aceh Utara, Nanggroe Aceh Darussalam (NAD)",11.08,11.08.10,Syamtalira Aron,11.08,Aceh Utara,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.08.10,,IDR,24381
2205,"Syamtalira Bayu, Aceh Utara, Nanggroe Aceh Darussalam (NAD)",11.08,11.08.11,Syamtalira Bayu,11.08,Aceh Utara,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.08.11,,IDR,24373
2235,"Tanah Luas, Aceh Utara, Nanggroe Aceh Darussalam (NAD)",11.08,11.08.12,Tanah Luas,11.08,Aceh Utara,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.08.12,,IDR,24385
2271,"Tanah Pasir, Aceh Utara, Nanggroe Aceh Darussalam (NAD)",11.08,11.08.13,Tanah Pasir,11.08,Aceh Utara,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.08.13,,IDR,24391
2280,"Sawang, Aceh Utara, Nanggroe Aceh Darussalam (NAD)",11.08,11.08.15,Sawang,11.08,Aceh Utara,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.08.15,,IDR,24377
2312,"Nisam, Aceh Utara, Nanggroe Aceh Darussalam (NAD)",11.08,11.08.16,Nisam,11.08,Aceh Utara,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.08.16,,IDR,24376
2331,"Cot Girek, Aceh Utara, Nanggroe Aceh Darussalam (NAD)",11.08,11.08.17,Cot Girek,11.08,Aceh Utara,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.08.17,,IDR,24352
2345,"Langkahan, Aceh Utara, Nanggroe Aceh Darussalam (NAD)",11.08,11.08.18,Langkahan,11.08,Aceh Utara,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.08.18,,IDR,24394
2365,"Baktiya Barat, Aceh Utara, Nanggroe Aceh Darussalam (NAD)",11.08,11.08.19,Baktiya Barat,11.08,Aceh Utara,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.08.19,,IDR,24392
2385,"Paya Bakong, Aceh Utara, Nanggroe Aceh Darussalam (NAD)",11.08,11.08.20,Paya Bakong,11.08,Aceh Utara,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.08.20,,IDR,24386
2410,"Nibong, Aceh Utara, Nanggroe Aceh Darussalam (NAD)",11.08,11.08.21,Nibong,11.08,Aceh Utara,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.08.21,,IDR,24385
2427,"Lapang, Aceh Utara, Nanggroe Aceh Darussalam (NAD)",11.08,11.08.23,Lapang,11.08,Aceh Utara,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.08.23,,IDR,24391
2435,"Pirak Timur, Aceh Utara, Nanggroe Aceh Darussalam (NAD)",11.08,11.08.24,Pirak Timur,11.08,Aceh Utara,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.08.24,,IDR,24386
2452,"Geuredong Pase, Aceh Utara, Nanggroe Aceh Darussalam (NAD)",11.08,11.08.25,Geuredong Pase,11.08,Aceh Utara,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.08.25,,IDR,24373
2463,"Banda Baro, Aceh Utara, Nanggroe Aceh Darussalam (NAD)",11.08,11.08.26,Banda Baro,11.08,Aceh Utara,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.08.26,,IDR,24376
2470,"Nisam Antara, Aceh Utara, Nanggroe Aceh Darussalam (NAD)",11.08,11.08.27,Nisam Antara,11.08,Aceh Utara,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.08.27,,IDR,
2472,"Salang, Simeulue, Nanggroe Aceh Darussalam (NAD)",11.09,11.09.02,Salang,11.09,Simeulue,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.09.02,,IDR,23893
2486,"Teupah Barat, Simeulue, Nanggroe Aceh Darussalam (NAD)",11.09,11.09.03,Teupah Barat,11.09,Simeulue,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.09.03,,IDR,23892
2504,"Teluk Dalam, Simeulue, Nanggroe Aceh Darussalam (NAD)",11.09,11.09.05,Teluk Dalam,11.09,Simeulue,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.09.05,,IDR,23891
2513,"Teupah Selatan, Simeulue, Nanggroe Aceh Darussalam (NAD)",11.09,11.09.07,Teupah Selatan,11.09,Simeulue,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.09.07,,IDR,23891
2530,"Alapan (Alafan), Simeulue, Nanggroe Aceh Darussalam (NAD)",11.09,11.09.08,Alapan (Alafan),11.09,Simeulue,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.09.08,,IDR,23893
2538,"Teupah Tengah, Simeulue, Nanggroe Aceh Darussalam (NAD)",11.09,11.09.09,Teupah Tengah,11.09,Simeulue,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.09.09,,IDR,23891
2549,"Simeulue Cut, Simeulue, Nanggroe Aceh Darussalam (NAD)",11.09,11.09.10,Simeulue Cut,11.09,Simeulue,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.09.10,,IDR,23894
2558,"Pulau Banyak, Aceh Singkil, Nanggroe Aceh Darussalam (NAD)",11.10,11.10.01,Pulau Banyak,11.10,Aceh Singkil,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.10.01,,IDR,24791
2562,"Simpang Kanan, Aceh Singkil, Nanggroe Aceh Darussalam (NAD)",11.10,11.10.02,Simpang Kanan,11.10,Aceh Singkil,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.10.02,,IDR,24783
2585,"Singkil, Aceh Singkil, Nanggroe Aceh Darussalam (NAD)",11.10,11.10.04,Singkil,11.10,Aceh Singkil,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.10.04,,IDR,24785
2599,"Kota Baharu, Aceh Singkil, Nanggroe Aceh Darussalam (NAD)",11.10,11.10.09,Kota Baharu,11.10,Aceh Singkil,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.10.09,,IDR,24784
2608,"Singkil Utara, Aceh Singkil, Nanggroe Aceh Darussalam (NAD)",11.10,11.10.10,Singkil Utara,11.10,Aceh Singkil,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.10.10,,IDR,24785
2614,"Danau Paris, Aceh Singkil, Nanggroe Aceh Darussalam (NAD)",11.10,11.10.11,Danau Paris,11.10,Aceh Singkil,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.10.11,,IDR,24784
2619,"Suro Makmur, Aceh Singkil, Nanggroe Aceh Darussalam (NAD)",11.10,11.10.12,Suro Makmur,11.10,Aceh Singkil,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.10.12,,IDR,24784
2629,"Singkohor, Aceh Singkil, Nanggroe Aceh Darussalam (NAD)",11.10,11.10.13,Singkohor,11.10,Aceh Singkil,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.10.13,,IDR,24784
2635,"Kuala Baru, Aceh Singkil, Nanggroe Aceh Darussalam (NAD)",11.10,11.10.14,Kuala Baru,11.10,Aceh Singkil,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.10.14,,IDR,24784
2640,"Pulau Banyak Barat, Aceh Singkil, Nanggroe Aceh Darussalam (NAD)",11.10,11.10.16,Pulau Banyak Barat,11.10,Aceh Singkil,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.10.16,,IDR,24791
2646,"Samalanga, Bireuen, Nanggroe Aceh Darussalam (NAD)",11.11,11.11.01,Samalanga,11.11,Bireuen,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.11.01,,IDR,24264
2682,"Jeunieb, Bireuen, Nanggroe Aceh Darussalam (NAD)",11.11,11.11.02,Jeunieb,11.11,Bireuen,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.11.02,,IDR,24263
2709,"Peudada, Bireuen, Nanggroe Aceh Darussalam (NAD)",11.11,11.11.03,Peudada,11.11,Bireuen,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.11.03,,IDR,24262
2745,"Jeumpa, Bireuen, Nanggroe Aceh Darussalam (NAD)",11.11,11.11.04,Jeumpa,11.11,Bireuen,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.11.04,,IDR,24251
2781,"Peusangan, Bireuen, Nanggroe Aceh Darussalam (NAD)",11.11,11.11.05,Peusangan,11.11,Bireuen,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.11.05,,IDR,24261
2834,"Makmur, Bireuen, Nanggroe Aceh Darussalam (NAD)",11.11,11.11.06,Makmur,11.11,Bireuen,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.11.06,,IDR,24357
2857,"Pandrah, Bireuen, Nanggroe Aceh Darussalam (NAD)",11.11,11.11.08,Pandrah,11.11,Bireuen,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.11.08,,IDR,24263
2870,"Juli, Bireuen, Nanggroe Aceh Darussalam (NAD)",11.11,11.11.09,Juli,11.11,Bireuen,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.11.09,,IDR,24251
2888,"Jangka, Bireuen, Nanggroe Aceh Darussalam (NAD)",11.11,11.11.10,Jangka,11.11,Bireuen,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.11.10,,IDR,24261
2925,"Simpang Mamplam, Bireuen, Nanggroe Aceh Darussalam (NAD)",11.11,11.11.11,Simpang Mamplam,11.11,Bireuen,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.11.11,,IDR,24251
2954,"Kota Juang, Bireuen, Nanggroe Aceh Darussalam (NAD)",11.11,11.11.13,Kota Juang,11.11,Bireuen,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.11.13,,IDR,24251
2967,"Kuala, Bireuen, Nanggroe Aceh Darussalam (NAD)",11.11,11.11.14,Kuala,11.11,Bireuen,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.11.14,,IDR,24261
2980,"Peusangan Selatan, Bireuen, Nanggroe Aceh Darussalam (NAD)",11.11,11.11.16,Peusangan Selatan,11.11,Bireuen,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.11.16,,IDR,24261
3000,"Kuta Blang, Bireuen, Nanggroe Aceh Darussalam (NAD)",11.11,11.11.17,Kuta Blang,11.11,Bireuen,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.11.17,,IDR,24356
3032,"Blang Pidie, Aceh Barat Daya, Nanggroe Aceh Darussalam (NAD)",11.12,11.12.01,Blang Pidie,11.12,Aceh Barat Daya,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.12.01,,IDR,23764
3046,"Manggeng, Aceh Barat Daya, Nanggroe Aceh Darussalam (NAD)",11.12,11.12.03,Manggeng,11.12,Aceh Barat Daya,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.12.03,,IDR,23762
3058,"Susoh, Aceh Barat Daya, Nanggroe Aceh Darussalam (NAD)",11.12,11.12.04,Susoh,11.12,Aceh Barat Daya,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.12.04,,IDR,23765
3087,"Kuala Batee, Aceh Barat Daya, Nanggroe Aceh Darussalam (NAD)",11.12,11.12.05,Kuala Batee,11.12,Aceh Barat Daya,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.12.05,,IDR,23766
3102,"Babah Rot, Aceh Barat Daya, Nanggroe Aceh Darussalam (NAD)",11.12,11.12.06,Babah Rot,11.12,Aceh Barat Daya,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.12.06,,IDR,23767
3106,"Setia, Aceh Barat Daya, Nanggroe Aceh Darussalam (NAD)",11.12,11.12.07,Setia,11.12,Aceh Barat Daya,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.12.07,,IDR,23763
3111,"Jeumpa, Aceh Barat Daya, Nanggroe Aceh Darussalam (NAD)",11.12,11.12.08,Jeumpa,11.12,Aceh Barat Daya,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.12.08,,IDR,23764
3120,"Lembah Sabil, Aceh Barat Daya, Nanggroe Aceh Darussalam (NAD)",11.12,11.12.09,Lembah Sabil,11.12,Aceh Barat Daya,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.12.09,,IDR,23762
3128,"Teunom, Aceh Jaya, Nanggroe Aceh Darussalam (NAD)",11.14,11.14.01,Teunom,11.14,Aceh Jaya,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.14.01,,IDR,23653
3147,"Krueng Sabee, Aceh Jaya, Nanggroe Aceh Darussalam (NAD)",11.14,11.14.02,Krueng Sabee,11.14,Aceh Jaya,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.14.02,,IDR,23654
3163,"Sampoiniet, Aceh Jaya, Nanggroe Aceh Darussalam (NAD)",11.14,11.14.04,Sampoiniet,11.14,Aceh Jaya,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.14.04,,IDR,23656
3181,"Jaya, Aceh Jaya, Nanggroe Aceh Darussalam (NAD)",11.14,11.14.05,Jaya,11.14,Aceh Jaya,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.14.05,,IDR,23657
3212,"Indra Jaya, Aceh Jaya, Nanggroe Aceh Darussalam (NAD)",11.14,11.14.07,Indra Jaya,11.14,Aceh Jaya,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.14.07,,IDR,23657
3221,"Darul Hikmah, Aceh Jaya, Nanggroe Aceh Darussalam (NAD)",11.14,11.14.08,Darul Hikmah,11.14,Aceh Jaya,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.14.08,,IDR,23656
3236,"Pasie Raya, Aceh Jaya, Nanggroe Aceh Darussalam (NAD)",11.14,11.14.09,Pasie Raya,11.14,Aceh Jaya,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.14.09,,IDR,23653
3249,"Kuala, Nagan Raya, Nanggroe Aceh Darussalam (NAD)",11.15,11.15.01,Kuala,11.15,Nagan Raya,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.15.01,,IDR,23661
3264,"Seunagan, Nagan Raya, Nanggroe Aceh Darussalam (NAD)",11.15,11.15.02,Seunagan,11.15,Nagan Raya,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.15.02,,IDR,23671
3296,"Seunagan Timur, Nagan Raya, Nanggroe Aceh Darussalam (NAD)",11.15,11.15.03,Seunagan Timur,11.15,Nagan Raya,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.15.03,,IDR,23671
3329,"Beutong, Nagan Raya, Nanggroe Aceh Darussalam (NAD)",11.15,11.15.04,Beutong,11.15,Nagan Raya,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.15.04,,IDR,23672
3352,"Darul Makmur, Nagan Raya, Nanggroe Aceh Darussalam (NAD)",11.15,11.15.05,Darul Makmur,11.15,Nagan Raya,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.15.05,,IDR,23662
3387,"Suka Makmue, Nagan Raya, Nanggroe Aceh Darussalam (NAD)",11.15,11.15.06,Suka Makmue,11.15,Nagan Raya,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.15.06,,IDR,23671
3402,"Kuala Pesisir, Nagan Raya, Nanggroe Aceh Darussalam (NAD)",11.15,11.15.07,Kuala Pesisir,11.15,Nagan Raya,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.15.07,,IDR,23661
3414,"Tadu Raya, Nagan Raya, Nanggroe Aceh Darussalam (NAD)",11.15,11.15.08,Tadu Raya,11.15,Nagan Raya,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.15.08,,IDR,23661
3432,"Tripa Makmur, Nagan Raya, Nanggroe Aceh Darussalam (NAD)",11.15,11.15.09,Tripa Makmur,11.15,Nagan Raya,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.15.09,,IDR,23662
3443,"Manyak Payed, Aceh Tamiang, Nanggroe Aceh Darussalam (NAD)",11.16,11.16.01,Manyak Payed,11.16,Aceh Tamiang,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.16.01,,IDR,24471
3470,"Bendahara, Aceh Tamiang, Nanggroe Aceh Darussalam (NAD)",11.16,11.16.02,Bendahara,11.16,Aceh Tamiang,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.16.02,,IDR,24472
3489,"Karang Baru, Aceh Tamiang, Nanggroe Aceh Darussalam (NAD)",11.16,11.16.03,Karang Baru,11.16,Aceh Tamiang,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.16.03,,IDR,24476
3507,"Seruway, Aceh Tamiang, Nanggroe Aceh Darussalam (NAD)",11.16,11.16.04,Seruway,11.16,Aceh Tamiang,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.16.04,,IDR,24473
3523,"Kejuruan Muda, Aceh Tamiang, Nanggroe Aceh Darussalam (NAD)",11.16,11.16.06,Kejuruan Muda,11.16,Aceh Tamiang,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.16.06,,IDR,24477
3537,"Tamiang Hulu, Aceh Tamiang, Nanggroe Aceh Darussalam (NAD)",11.16,11.16.07,Tamiang Hulu,11.16,Aceh Tamiang,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.16.07,,IDR,24478
3544,"Rantau, Aceh Tamiang, Nanggroe Aceh Darussalam (NAD)",11.16,11.16.08,Rantau,11.16,Aceh Tamiang,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.16.08,,IDR,24474
3558,"Banda Mulia, Aceh Tamiang, Nanggroe Aceh Darussalam (NAD)",11.16,11.16.09,Banda Mulia,11.16,Aceh Tamiang,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.16.09,,IDR,24472
3563,"Bandar Pusaka, Aceh Tamiang, Nanggroe Aceh Darussalam (NAD)",11.16,11.16.10,Bandar Pusaka,11.16,Aceh Tamiang,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.16.10,,IDR,24478
3577,"Tenggulun, Aceh Tamiang, Nanggroe Aceh Darussalam (NAD)",11.16,11.16.11,Tenggulun,11.16,Aceh Tamiang,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.16.11,,IDR,24477
3583,"Sekerak, Aceh Tamiang, Nanggroe Aceh Darussalam (NAD)",11.16,11.16.12,Sekerak,11.16,Aceh Tamiang,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.16.12,,IDR,24476
3597,"Pintu Rime Gayo, Bener Meriah, Nanggroe Aceh Darussalam (NAD)",11.17,11.17.01,Pintu Rime Gayo,11.17,Bener Meriah,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.17.01,,IDR,24553
3617,"Permata, Bener Meriah, Nanggroe Aceh Darussalam (NAD)",11.17,11.17.02,Permata,11.17,Bener Meriah,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.17.02,,IDR,24582
3639,"Syiah Utama, Bener Meriah, Nanggroe Aceh Darussalam (NAD)",11.17,11.17.03,Syiah Utama,11.17,Bener Meriah,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.17.03,,IDR,24582
3652,"Bandar, Bener Meriah, Nanggroe Aceh Darussalam (NAD)",11.17,11.17.04,Bandar,11.17,Bener Meriah,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.17.04,,IDR,24582
3682,"Bukit, Bener Meriah, Nanggroe Aceh Darussalam (NAD)",11.17,11.17.05,Bukit,11.17,Bener Meriah,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.17.05,,IDR,24581
3717,"Wih Pesam, Bener Meriah, Nanggroe Aceh Darussalam (NAD)",11.17,11.17.06,Wih Pesam,11.17,Bener Meriah,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.17.06,,IDR,24581
3737,"Timang Gajah, Bener Meriah, Nanggroe Aceh Darussalam (NAD)",11.17,11.17.07,Timang Gajah,11.17,Bener Meriah,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.17.07,,IDR,24553
3762,"Bener Kelipah, Bener Meriah, Nanggroe Aceh Darussalam (NAD)",11.17,11.17.08,Bener Kelipah,11.17,Bener Meriah,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.17.08,,IDR,24582
3772,"Mesidah, Bener Meriah, Nanggroe Aceh Darussalam (NAD)",11.17,11.17.09,Mesidah,11.17,Bener Meriah,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.17.09,,IDR,24582
3783,"Gajah Putih, Bener Meriah, Nanggroe Aceh Darussalam (NAD)",11.17,11.17.10,Gajah Putih,11.17,Bener Meriah,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.17.10,,IDR,24553
3794,"Meureudu, Pidie Jaya, Nanggroe Aceh Darussalam (NAD)",11.18,11.18.01,Meureudu,11.18,Pidie Jaya,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.18.01,,IDR,24186
3818,"Ulim, Pidie Jaya, Nanggroe Aceh Darussalam (NAD)",11.18,11.18.02,Ulim,11.18,Pidie Jaya,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.18.02,,IDR,24187
3840,"Bandar Dua, Pidie Jaya, Nanggroe Aceh Darussalam (NAD)",11.18,11.18.04,Bandar Dua,11.18,Pidie Jaya,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.18.04,,IDR,24188
3874,"Meurah Dua, Pidie Jaya, Nanggroe Aceh Darussalam (NAD)",11.18,11.18.05,Meurah Dua,11.18,Pidie Jaya,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.18.05,,IDR,24186
3889,"Bandar Baru, Pidie Jaya, Nanggroe Aceh Darussalam (NAD)",11.18,11.18.06,Bandar Baru,11.18,Pidie Jaya,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.18.06,,IDR,24184
3919,"Panteraja, Pidie Jaya, Nanggroe Aceh Darussalam (NAD)",11.18,11.18.07,Panteraja,11.18,Pidie Jaya,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.18.07,,IDR,24185
3925,"Trienggadeng, Pidie Jaya, Nanggroe Aceh Darussalam (NAD)",11.18,11.18.08,Trienggadeng,11.18,Pidie Jaya,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.18.08,,IDR,24185
3942,"Baiturrahman, Banda Aceh, Nanggroe Aceh Darussalam (NAD)",11.71,11.71.01,Baiturrahman,11.71,Banda Aceh,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.71.01,,IDR,"23241,23242,23243,23244,23245"
3953,"Kuta Alam, Banda Aceh, Nanggroe Aceh Darussalam (NAD)",11.71,11.71.02,Kuta Alam,11.71,Banda Aceh,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.71.02,,IDR,"23121,23122,23123,23124,23125,23126,23127"
3963,"Meuraxa, Banda Aceh, Nanggroe Aceh Darussalam (NAD)",11.71,11.71.03,Meuraxa,11.71,Banda Aceh,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.71.03,,IDR,"23231,23233,23234"
3975,"Syiah Kuala, Banda Aceh, Nanggroe Aceh Darussalam (NAD)",11.71,11.71.04,Syiah Kuala,11.71,Banda Aceh,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.71.04,,IDR,"23111,23112,23114,23115,23116"
3984,"Lueng Bata, Banda Aceh, Nanggroe Aceh Darussalam (NAD)",11.71,11.71.05,Lueng Bata,11.71,Banda Aceh,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.71.05,,IDR,"23245,23246,23247,23248,23249"
3992,"Kuta Raja, Banda Aceh, Nanggroe Aceh Darussalam (NAD)",11.71,11.71.06,Kuta Raja,11.71,Banda Aceh,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.71.06,,IDR,"23128,23129,23242"
3998,"Banda Raya, Banda Aceh, Nanggroe Aceh Darussalam (NAD)",11.71,11.71.07,Banda Raya,11.71,Banda Aceh,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.71.07,,IDR,"23238,23239"
4006,"Jaya Baru, Banda Aceh, Nanggroe Aceh Darussalam (NAD)",11.71,11.71.08,Jaya Baru,11.71,Banda Aceh,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.71.08,,IDR,"23234,23235,23236,23241"
4014,"Ulee Kareng, Banda Aceh, Nanggroe Aceh Darussalam (NAD)",11.71,11.71.09,Ulee Kareng,11.71,Banda Aceh,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.71.09,,IDR,"23117,23118,23119"
4023,"Sukakarya, Sabang, Nanggroe Aceh Darussalam (NAD)",11.72,11.72.01,Sukakarya,11.72,Sabang,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.72.01,,IDR,"23514,23515,23516,23518"
4028,"Sukajaya, Sabang, Nanggroe Aceh Darussalam (NAD)",11.72,11.72.02,Sukajaya,11.72,Sabang,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.72.02,,IDR,"23521,23523,23525,23526,23527,23529"
4036,"Muara Dua, Lhokseumawe, Nanggroe Aceh Darussalam (NAD)",11.73,11.73.01,Muara Dua,11.73,Lhokseumawe,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.73.01,,IDR,24352
4046,"Banda Sakti, Lhokseumawe, Nanggroe Aceh Darussalam (NAD)",11.73,11.73.02,Banda Sakti,11.73,Lhokseumawe,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.73.02,,IDR,"24311,24313,24314,24351"
4058,"Blang Mangat, Lhokseumawe, Nanggroe Aceh Darussalam (NAD)",11.73,11.73.03,Blang Mangat,11.73,Lhokseumawe,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.73.03,,IDR,24375
4077,"Muara Satu, Lhokseumawe, Nanggroe Aceh Darussalam (NAD)",11.73,11.73.04,Muara Satu,11.73,Lhokseumawe,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.73.04,,IDR,24352
4087,"Simpang Kiri, Subulussalam, Nanggroe Aceh Darussalam (NAD)",11.75,11.75.01,Simpang Kiri,11.75,Subulussalam,11,Nanggroe Aceh Darussalam (NAD),00,Indonesia,4,1,,11.75.01,,IDR,24782
