id,dist_code,parent_dist_code,dist_name,dist_type,valid_flg,tokopedia_id,country_code,province_code,city_code,county_code,area_code,currency_code,dist_all,postal_code
11683,15.03.09.2012,15.03.09,Argo Sari,5,1,,00,15,15.03,15.03.09,,IDR,"Argo Sari, Singkut, Sarolangun, Jambi",37482
11684,15.03.09.2013,15.03.09,Sendang Sari,5,1,,00,15,15.03,15.03.09,,IDR,"Sendang Sari, Singkut, Sarolangun, Jambi",37482
11685,15.04,15,Batang Hari,3,1,,00,15,15.04,,,IDR,Batang Hari,
11686,15.04.01,15.04,Mersam,4,1,,00,15,15.04,15.04.01,,IDR,"Mersam, Batang Hari, Jambi",36654
11687,15.04.01.1001,15.04.01,Kembang Paseban,5,1,,00,15,15.04,15.04.01,,IDR,"Kembang Paseban, Mersam, Batang Hari, Jambi",36654
11688,15.04.01.2002,15.04.01,Sengkati Kecil,5,1,,00,15,15.04,15.04.01,,IDR,"Sengkati Kecil, Mersam, Batang Hari, Jambi",36654
11689,15.04.01.2004,15.04.01,Sengkati Baru,5,1,,00,15,15.04,15.04.01,,IDR,"Sengkati Baru, Mersam, Batang Hari, Jambi",36654
11690,15.04.01.2005,15.04.01,Kembang Tanjung,5,1,,00,15,15.04,15.04.01,,IDR,"Kembang Tanjung, Mersam, Batang Hari, Jambi",36654
11691,15.04.01.2006,15.04.01,Mersam,5,1,,00,15,15.04,15.04.01,,IDR,"Mersam, Mersam, Batang Hari, Jambi",36654
11692,15.04.01.2007,15.04.01,Benteng Rendah,5,1,,00,15,15.04,15.04.01,,IDR,"Benteng Rendah, Mersam, Batang Hari, Jambi",36654
11693,15.04.01.2008,15.04.01,Sungai Puar,5,1,,00,15,15.04,15.04.01,,IDR,"Sungai Puar, Mersam, Batang Hari, Jambi",36654
11694,15.04.01.2009,15.04.01,Rantau Gedang,5,1,,00,15,15.04,15.04.01,,IDR,"Rantau Gedang, Mersam, Batang Hari, Jambi",36654
11695,15.04.01.2010,15.04.01,Pematang Gadung,5,1,,00,15,15.04,15.04.01,,IDR,"Pematang Gadung, Mersam, Batang Hari, Jambi",36654
11696,15.04.01.2011,15.04.01,Teluk Melintang,5,1,,00,15,15.04,15.04.01,,IDR,"Teluk Melintang, Mersam, Batang Hari, Jambi",36654
11697,15.04.01.2012,15.04.01,Bukit Harapan,5,1,,00,15,15.04,15.04.01,,IDR,"Bukit Harapan, Mersam, Batang Hari, Jambi",36654
11698,15.04.01.2013,15.04.01,Belanti Jaya,5,1,,00,15,15.04,15.04.01,,IDR,"Belanti Jaya, Mersam, Batang Hari, Jambi",36654
11699,15.04.01.2014,15.04.01,Tapah Sari,5,1,,00,15,15.04,15.04.01,,IDR,"Tapah Sari, Mersam, Batang Hari, Jambi",36654
11700,15.04.01.2015,15.04.01,Bukit Kemuning,5,1,,00,15,15.04,15.04.01,,IDR,"Bukit Kemuning, Mersam, Batang Hari, Jambi",36654
11701,15.04.01.2017,15.04.01,Tanjung Putra,5,1,,00,15,15.04,15.04.01,,IDR,"Tanjung Putra, Mersam, Batang Hari, Jambi",36654
11702,15.04.01.2018,15.04.01,Sengkati Mudo,5,1,,00,15,15.04,15.04.01,,IDR,"Sengkati Mudo, Mersam, Batang Hari, Jambi",36654
11703,15.04.02,15.04,Muara Tembesi,4,1,,00,15,15.04,15.04.02,,IDR,"Muara Tembesi, Batang Hari, Jambi",36653
11704,15.04.02.1001,15.04.02,Kampung Baru,5,1,,00,15,15.04,15.04.02,,IDR,"Kampung Baru, Muara Tembesi, Batang Hari, Jambi",36653
11705,15.04.02.1002,15.04.02,Pasar Muara Tembesi,5,1,,00,15,15.04,15.04.02,,IDR,"Pasar Muara Tembesi, Muara Tembesi, Batang Hari, Jambi",36653
11706,15.04.02.2003,15.04.02,Jebak,5,1,,00,15,15.04,15.04.02,,IDR,"Jebak, Muara Tembesi, Batang Hari, Jambi",36653
11707,15.04.02.2004,15.04.02,Ampelu,5,1,,00,15,15.04,15.04.02,,IDR,"Ampelu, Muara Tembesi, Batang Hari, Jambi",36653
11708,15.04.02.2005,15.04.02,Rambutan Masam,5,1,,00,15,15.04,15.04.02,,IDR,"Rambutan Masam, Muara Tembesi, Batang Hari, Jambi",36653
11709,15.04.02.2006,15.04.02,Rantau Kapas Mudo,5,1,,00,15,15.04,15.04.02,,IDR,"Rantau Kapas Mudo, Muara Tembesi, Batang Hari, Jambi",36653
11710,15.04.02.2007,15.04.02,Rantau Kapas Tuo,5,1,,00,15,15.04,15.04.02,,IDR,"Rantau Kapas Tuo, Muara Tembesi, Batang Hari, Jambi",36653
11711,15.04.02.2008,15.04.02,Sungai Pulai,5,1,,00,15,15.04,15.04.02,,IDR,"Sungai Pulai, Muara Tembesi, Batang Hari, Jambi",36653
11712,15.04.02.2009,15.04.02,Pulau,5,1,,00,15,15.04,15.04.02,,IDR,"Pulau, Muara Tembesi, Batang Hari, Jambi",36653
11713,15.04.02.2010,15.04.02,Tanjung Marwo,5,1,,00,15,15.04,15.04.02,,IDR,"Tanjung Marwo, Muara Tembesi, Batang Hari, Jambi",36653
11714,15.04.02.2012,15.04.02,Ampelu Mudo,5,1,,00,15,15.04,15.04.02,,IDR,"Ampelu Mudo, Muara Tembesi, Batang Hari, Jambi",36653
11715,15.04.02.2013,15.04.02,Pelayangan,5,1,,00,15,15.04,15.04.02,,IDR,"Pelayangan, Muara Tembesi, Batang Hari, Jambi",36653
11716,15.04.02.2015,15.04.02,Pematang Lima Suku,5,1,,00,15,15.04,15.04.02,,IDR,"Pematang Lima Suku, Muara Tembesi, Batang Hari, Jambi",36653
11717,15.04.03,15.04,Muara Bulian,4,1,,00,15,15.04,15.04.03,,IDR,"Muara Bulian, Batang Hari, Jambi","36611,36612,36613,36614"
11718,15.04.03.1001,15.04.03,Muara Bulian,5,1,,00,15,15.04,15.04.03,,IDR,"Muara Bulian, Muara Bulian, Batang Hari, Jambi","36611,36612,36613,36614"
11719,15.04.03.1002,15.04.03,Teratai,5,1,,00,15,15.04,15.04.03,,IDR,"Teratai, Muara Bulian, Batang Hari, Jambi","36611,36612,36613,36614"
11720,15.04.03.1003,15.04.03,Sridadi,5,1,,00,15,15.04,15.04.03,,IDR,"Sridadi, Muara Bulian, Batang Hari, Jambi","36611,36612,36613,36614"
11721,15.04.03.1004,15.04.03,Pasar Baru,5,1,,00,15,15.04,15.04.03,,IDR,"Pasar Baru, Muara Bulian, Batang Hari, Jambi","36611,36612,36613,36614"
11722,15.04.03.1005,15.04.03,Rengas Condong,5,1,,00,15,15.04,15.04.03,,IDR,"Rengas Condong, Muara Bulian, Batang Hari, Jambi","36611,36612,36613,36614"
11723,15.04.03.2006,15.04.03,Pasar Terusan,5,1,,00,15,15.04,15.04.03,,IDR,"Pasar Terusan, Muara Bulian, Batang Hari, Jambi","36611,36612,36613,36614"
11724,15.04.03.2007,15.04.03,Simpang Terusan,5,1,,00,15,15.04,15.04.03,,IDR,"Simpang Terusan, Muara Bulian, Batang Hari, Jambi","36611,36612,36613,36614"
11725,15.04.03.2008,15.04.03,Malapari,5,1,,00,15,15.04,15.04.03,,IDR,"Malapari, Muara Bulian, Batang Hari, Jambi","36611,36612,36613,36614"
11726,15.04.03.2009,15.04.03,Napal Sisik,5,1,,00,15,15.04,15.04.03,,IDR,"Napal Sisik, Muara Bulian, Batang Hari, Jambi","36611,36612,36613,36614"
11727,15.04.03.2010,15.04.03,Rambahan,5,1,,00,15,15.04,15.04.03,,IDR,"Rambahan, Muara Bulian, Batang Hari, Jambi","36611,36612,36613,36614"
11728,15.04.03.2011,15.04.03,Olak,5,1,,00,15,15.04,15.04.03,,IDR,"Olak, Muara Bulian, Batang Hari, Jambi","36611,36612,36613,36614"
11729,15.04.03.2013,15.04.03,Aro,5,1,,00,15,15.04,15.04.03,,IDR,"Aro, Muara Bulian, Batang Hari, Jambi","36611,36612,36613,36614"
11730,15.04.03.2014,15.04.03,Rantau Puri,5,1,,00,15,15.04,15.04.03,,IDR,"Rantau Puri, Muara Bulian, Batang Hari, Jambi","36611,36612,36613,36614"
11731,15.04.03.2015,15.04.03,Sungai Baung,5,1,,00,15,15.04,15.04.03,,IDR,"Sungai Baung, Muara Bulian, Batang Hari, Jambi","36611,36612,36613,36614"
11732,15.04.03.2016,15.04.03,Bajubang Laut,5,1,,00,15,15.04,15.04.03,,IDR,"Bajubang Laut, Muara Bulian, Batang Hari, Jambi","36611,36612,36613,36614"
11733,15.04.03.2017,15.04.03,Singkawang,5,1,,00,15,15.04,15.04.03,,IDR,"Singkawang, Muara Bulian, Batang Hari, Jambi","36611,36612,36613,36614"
11734,15.04.03.2018,15.04.03,Tenam,5,1,,00,15,15.04,15.04.03,,IDR,"Tenam, Muara Bulian, Batang Hari, Jambi","36611,36612,36613,36614"
11735,15.04.03.2019,15.04.03,Sungai Buluh,5,1,,00,15,15.04,15.04.03,,IDR,"Sungai Buluh, Muara Bulian, Batang Hari, Jambi","36611,36612,36613,36614"
11736,15.04.03.2020,15.04.03,Kilangan,5,1,,00,15,15.04,15.04.03,,IDR,"Kilangan, Muara Bulian, Batang Hari, Jambi","36611,36612,36613,36614"
11737,15.04.03.2021,15.04.03,Pelayangan,5,1,,00,15,15.04,15.04.03,,IDR,"Pelayangan, Muara Bulian, Batang Hari, Jambi","36611,36612,36613,36614"
11738,15.04.04,15.04,Batin XXIV,4,1,,00,15,15.04,15.04.04,,IDR,"Batin XXIV, Batang Hari, Jambi",36656
11739,15.04.04.1003,15.04.04,Durian Luncuk,5,1,,00,15,15.04,15.04.04,,IDR,"Durian Luncuk, Batin XXIV, Batang Hari, Jambi",36656
11740,15.04.04.1012,15.04.04,Muara Jangga,5,1,,00,15,15.04,15.04.04,,IDR,"Muara Jangga, Batin XXIV, Batang Hari, Jambi",36656
11741,15.04.04.2001,15.04.04,Jelutih,5,1,,00,15,15.04,15.04.04,,IDR,"Jelutih, Batin XXIV, Batang Hari, Jambi",36656
11742,15.04.04.2002,15.04.04,Olak Besar,5,1,,00,15,15.04,15.04.04,,IDR,"Olak Besar, Batin XXIV, Batang Hari, Jambi",36656
11743,15.04.04.2004,15.04.04,Aur Gading,5,1,,00,15,15.04,15.04.04,,IDR,"Aur Gading, Batin XXIV, Batang Hari, Jambi",36656
11744,15.04.04.2005,15.04.04,Paku Aji,5,1,,00,15,15.04,15.04.04,,IDR,"Paku Aji, Batin XXIV, Batang Hari, Jambi",36656
11745,15.04.04.2006,15.04.04,Hajran,5,1,,00,15,15.04,15.04.04,,IDR,"Hajran, Batin XXIV, Batang Hari, Jambi",36656
11746,15.04.04.2007,15.04.04,Mata Gual,5,1,,00,15,15.04,15.04.04,,IDR,"Mata Gual, Batin XXIV, Batang Hari, Jambi",36656
11747,15.04.04.2008,15.04.04,Jangga,5,1,,00,15,15.04,15.04.04,,IDR,"Jangga, Batin XXIV, Batang Hari, Jambi",36656
11748,15.04.04.2009,15.04.04,Koto Boyo,5,1,,00,15,15.04,15.04.04,,IDR,"Koto Boyo, Batin XXIV, Batang Hari, Jambi",36656
11749,15.04.04.2010,15.04.04,Simpang Karmeo,5,1,,00,15,15.04,15.04.04,,IDR,"Simpang Karmeo, Batin XXIV, Batang Hari, Jambi",36656
11750,15.04.04.2011,15.04.04,Karmeo,5,1,,00,15,15.04,15.04.04,,IDR,"Karmeo, Batin XXIV, Batang Hari, Jambi",36656
11751,15.04.04.2013,15.04.04,Jangga Baru,5,1,,00,15,15.04,15.04.04,,IDR,"Jangga Baru, Batin XXIV, Batang Hari, Jambi",36656
11752,15.04.04.2014,15.04.04,Terentang Baru,5,1,,00,15,15.04,15.04.04,,IDR,"Terentang Baru, Batin XXIV, Batang Hari, Jambi",36656
11753,15.04.04.2015,15.04.04,Bulian Baru,5,1,,00,15,15.04,15.04.04,,IDR,"Bulian Baru, Batin XXIV, Batang Hari, Jambi",36656
11754,15.04.04.2016,15.04.04,Simpang Jelutih,5,1,,00,15,15.04,15.04.04,,IDR,"Simpang Jelutih, Batin XXIV, Batang Hari, Jambi",36656
11755,15.04.04.2017,15.04.04,Simpang Aur Gading,5,1,,00,15,15.04,15.04.04,,IDR,"Simpang Aur Gading, Batin XXIV, Batang Hari, Jambi",36656
11756,15.04.05,15.04,Pemayung,4,1,,00,15,15.04,15.04.05,,IDR,"Pemayung, Batang Hari, Jambi",36657
11757,15.04.05.1002,15.04.05,Jembatan Mas,5,1,,00,15,15.04,15.04.05,,IDR,"Jembatan Mas, Pemayung, Batang Hari, Jambi",36657
11758,15.04.05.2001,15.04.05,Tebing Tinggi,5,1,,00,15,15.04,15.04.05,,IDR,"Tebing Tinggi, Pemayung, Batang Hari, Jambi",36657
11759,15.04.05.2003,15.04.05,Serasah,5,1,,00,15,15.04,15.04.05,,IDR,"Serasah, Pemayung, Batang Hari, Jambi",36657
11760,15.04.05.2004,15.04.05,Lubuk Ruso,5,1,,00,15,15.04,15.04.05,,IDR,"Lubuk Ruso, Pemayung, Batang Hari, Jambi",36657
11761,15.04.05.2005,15.04.05,Kuap,5,1,,00,15,15.04,15.04.05,,IDR,"Kuap, Pemayung, Batang Hari, Jambi",36657
11762,15.04.05.2006,15.04.05,Senaning,5,1,,00,15,15.04,15.04.05,,IDR,"Senaning, Pemayung, Batang Hari, Jambi",36657
11763,15.04.05.2007,15.04.05,Kubu Kandang,5,1,,00,15,15.04,15.04.05,,IDR,"Kubu Kandang, Pemayung, Batang Hari, Jambi",36657
11764,15.04.05.2008,15.04.05,Ture,5,1,,00,15,15.04,15.04.05,,IDR,"Ture, Pemayung, Batang Hari, Jambi",36657
11765,15.04.05.2009,15.04.05,Pulau Betung,5,1,,00,15,15.04,15.04.05,,IDR,"Pulau Betung, Pemayung, Batang Hari, Jambi",36657
11766,15.04.05.2010,15.04.05,Lopak Aur,5,1,,00,15,15.04,15.04.05,,IDR,"Lopak Aur, Pemayung, Batang Hari, Jambi",36657
11767,15.04.05.2011,15.04.05,Selat,5,1,,00,15,15.04,15.04.05,,IDR,"Selat, Pemayung, Batang Hari, Jambi",36657
11768,15.04.05.2012,15.04.05,Teluk,5,1,,00,15,15.04,15.04.05,,IDR,"Teluk, Pemayung, Batang Hari, Jambi",36657
11769,15.04.05.2013,15.04.05,Pulau Raman,5,1,,00,15,15.04,15.04.05,,IDR,"Pulau Raman, Pemayung, Batang Hari, Jambi",36657
11770,15.04.05.2014,15.04.05,Kaos,5,1,,00,15,15.04,15.04.05,,IDR,"Kaos, Pemayung, Batang Hari, Jambi",36657
11771,15.04.05.2016,15.04.05,Awin,5,1,,00,15,15.04,15.04.05,,IDR,"Awin, Pemayung, Batang Hari, Jambi",36657
11772,15.04.05.2017,15.04.05,Olak Rambahan,5,1,,00,15,15.04,15.04.05,,IDR,"Olak Rambahan, Pemayung, Batang Hari, Jambi",36657
11773,15.04.05.2019,15.04.05,Teluk Ketapang,5,1,,00,15,15.04,15.04.05,,IDR,"Teluk Ketapang, Pemayung, Batang Hari, Jambi",36657
11774,15.04.06,15.04,Maro Sebo Ulu,4,1,,00,15,15.04,15.04.06,,IDR,"Maro Sebo Ulu, Batang Hari, Jambi",36655
11775,15.04.06.2001,15.04.06,Batu Sawar,5,1,,00,15,15.04,15.04.06,,IDR,"Batu Sawar, Maro Sebo Ulu, Batang Hari, Jambi",36655
11776,15.04.06.2002,15.04.06,Peninjauan,5,1,,00,15,15.04,15.04.06,,IDR,"Peninjauan, Maro Sebo Ulu, Batang Hari, Jambi",36655
11777,15.04.06.2003,15.04.06,Teluk Leban,5,1,,00,15,15.04,15.04.06,,IDR,"Teluk Leban, Maro Sebo Ulu, Batang Hari, Jambi",36655
11778,15.04.06.2004,15.04.06,Kampung Baru,5,1,,00,15,15.04,15.04.06,,IDR,"Kampung Baru, Maro Sebo Ulu, Batang Hari, Jambi",36655
11779,15.04.06.2005,15.04.06,Rengas IX,5,1,,00,15,15.04,15.04.06,,IDR,"Rengas IX, Maro Sebo Ulu, Batang Hari, Jambi",36655
11780,15.04.06.2006,15.04.06,Kembang Seri,5,1,,00,15,15.04,15.04.06,,IDR,"Kembang Seri, Maro Sebo Ulu, Batang Hari, Jambi",36655
11781,15.04.06.2007,15.04.06,Buluh Kasab,5,1,,00,15,15.04,15.04.06,,IDR,"Buluh Kasab, Maro Sebo Ulu, Batang Hari, Jambi",36655
11782,15.04.06.2008,15.04.06,Tebing Tinggi,5,1,,00,15,15.04,15.04.06,,IDR,"Tebing Tinggi, Maro Sebo Ulu, Batang Hari, Jambi",36655
11783,15.04.06.2009,15.04.06,Olak Kemang,5,1,,00,15,15.04,15.04.06,,IDR,"Olak Kemang, Maro Sebo Ulu, Batang Hari, Jambi",36655
11784,15.04.06.2010,15.04.06,Padang Kelapo,5,1,,00,15,15.04,15.04.06,,IDR,"Padang Kelapo, Maro Sebo Ulu, Batang Hari, Jambi",36655
11785,15.04.06.2011,15.04.06,Sungai Lingkar,5,1,,00,15,15.04,15.04.06,,IDR,"Sungai Lingkar, Maro Sebo Ulu, Batang Hari, Jambi",36655
11786,15.04.06.2012,15.04.06,Sungai Ruan Ulu,5,1,,00,15,15.04,15.04.06,,IDR,"Sungai Ruan Ulu, Maro Sebo Ulu, Batang Hari, Jambi",36655
11787,15.04.06.2013,15.04.06,Sungai Ruan Ilir,5,1,,00,15,15.04,15.04.06,,IDR,"Sungai Ruan Ilir, Maro Sebo Ulu, Batang Hari, Jambi",36655
11788,15.04.06.2015,15.04.06,Rawa Mekar,5,1,,00,15,15.04,15.04.06,,IDR,"Rawa Mekar, Maro Sebo Ulu, Batang Hari, Jambi",36655
11789,15.04.06.2016,15.04.06,Mekar Sari,5,1,,00,15,15.04,15.04.06,,IDR,"Mekar Sari, Maro Sebo Ulu, Batang Hari, Jambi",36655
11790,15.04.06.2017,15.04.06,Kembang Seri Baru,5,1,,00,15,15.04,15.04.06,,IDR,"Kembang Seri Baru, Maro Sebo Ulu, Batang Hari, Jambi",36655
11791,15.04.07,15.04,Bajubang,4,1,,00,15,15.04,15.04.07,,IDR,"Bajubang, Batang Hari, Jambi",36611
11792,15.04.07.1004,15.04.07,Bajubang,5,1,,00,15,15.04,15.04.07,,IDR,"Bajubang, Bajubang, Batang Hari, Jambi",36611
11793,15.04.07.2001,15.04.07,Bungku,5,1,,00,15,15.04,15.04.07,,IDR,"Bungku, Bajubang, Batang Hari, Jambi",36611
11794,15.04.07.2002,15.04.07,Pompa Air,5,1,,00,15,15.04,15.04.07,,IDR,"Pompa Air, Bajubang, Batang Hari, Jambi",36611
11795,15.04.07.2003,15.04.07,Ladang Peris,5,1,,00,15,15.04,15.04.07,,IDR,"Ladang Peris, Bajubang, Batang Hari, Jambi",36611
11796,15.04.07.2005,15.04.07,Penerokan,5,1,,00,15,15.04,15.04.07,,IDR,"Penerokan, Bajubang, Batang Hari, Jambi",36611
11797,15.04.07.2006,15.04.07,Petajen,5,1,,00,15,15.04,15.04.07,,IDR,"Petajen, Bajubang, Batang Hari, Jambi",36611
11798,15.04.07.2007,15.04.07,Batin,5,1,,00,15,15.04,15.04.07,,IDR,"Batin, Bajubang, Batang Hari, Jambi",36611
11799,15.04.07.2008,15.04.07,Mekar Jaya,5,1,,00,15,15.04,15.04.07,,IDR,"Mekar Jaya, Bajubang, Batang Hari, Jambi",36611
11800,15.04.07.2009,15.04.07,Sungkai,5,1,,00,15,15.04,15.04.07,,IDR,"Sungkai, Bajubang, Batang Hari, Jambi",36611
11801,15.04.07.2010,15.04.07,Mekar Sari Nes,5,1,,00,15,15.04,15.04.07,,IDR,"Mekar Sari Nes, Bajubang, Batang Hari, Jambi",36611
11802,15.04.08,15.04,Maro Sebo Ilir,4,1,,00,15,15.04,15.04.08,,IDR,"Maro Sebo Ilir, Batang Hari, Jambi",36655
11803,15.04.08.1008,15.04.08,Terusan,5,1,,00,15,15.04,15.04.08,,IDR,"Terusan, Maro Sebo Ilir, Batang Hari, Jambi",36655
11804,15.04.08.2001,15.04.08,Bulian Jaya,5,1,,00,15,15.04,15.04.08,,IDR,"Bulian Jaya, Maro Sebo Ilir, Batang Hari, Jambi",36655
11805,15.04.08.2002,15.04.08,Tidar Kuranji,5,1,,00,15,15.04,15.04.08,,IDR,"Tidar Kuranji, Maro Sebo Ilir, Batang Hari, Jambi",36655
11806,15.04.08.2003,15.04.08,Kehidupan Baru,5,1,,00,15,15.04,15.04.08,,IDR,"Kehidupan Baru, Maro Sebo Ilir, Batang Hari, Jambi",36655
11807,15.04.08.2004,15.04.08,Bukit Sari,5,1,,00,15,15.04,15.04.08,,IDR,"Bukit Sari, Maro Sebo Ilir, Batang Hari, Jambi",36655
11808,15.04.08.2005,15.04.08,Karya Mukti,5,1,,00,15,15.04,15.04.08,,IDR,"Karya Mukti, Maro Sebo Ilir, Batang Hari, Jambi",36655
11809,15.04.08.2007,15.04.08,Danau Embat,5,1,,00,15,15.04,15.04.08,,IDR,"Danau Embat, Maro Sebo Ilir, Batang Hari, Jambi",36655
11810,15.05,15,Muaro Jambi,3,1,,00,15,15.05,,,IDR,Muaro Jambi,
11811,15.05.01,15.05,Jambi Luar Kota,4,1,,00,15,15.05,15.05.01,,IDR,"Jambi Luar Kota, Muaro Jambi, Jambi","36361,36382"
11812,15.05.01.1003,15.05.01,Pijoan,5,1,,00,15,15.05,15.05.01,,IDR,"Pijoan, Jambi Luar Kota, Muaro Jambi, Jambi","36361,36382"
11813,15.05.01.2002,15.05.01,Sungai Bertam,5,1,,00,15,15.05,15.05.01,,IDR,"Sungai Bertam, Jambi Luar Kota, Muaro Jambi, Jambi","36361,36382"
11814,15.05.01.2004,15.05.01,Pematang Jering,5,1,,00,15,15.05,15.05.01,,IDR,"Pematang Jering, Jambi Luar Kota, Muaro Jambi, Jambi","36361,36382"
11815,15.05.01.2006,15.05.01,Sungai Duren,5,1,,00,15,15.05,15.05.01,,IDR,"Sungai Duren, Jambi Luar Kota, Muaro Jambi, Jambi","36361,36382"
11816,15.05.01.2007,15.05.01,Mendalo Darat,5,1,,00,15,15.05,15.05.01,,IDR,"Mendalo Darat, Jambi Luar Kota, Muaro Jambi, Jambi","36361,36382"
11817,15.05.01.2008,15.05.01,Rengas Bandung,5,1,,00,15,15.05,15.05.01,,IDR,"Rengas Bandung, Jambi Luar Kota, Muaro Jambi, Jambi","36361,36382"
11818,15.05.01.2009,15.05.01,Sarang Burung,5,1,,00,15,15.05,15.05.01,,IDR,"Sarang Burung, Jambi Luar Kota, Muaro Jambi, Jambi","36361,36382"
11819,15.05.01.2010,15.05.01,Mendalo Laut,5,1,,00,15,15.05,15.05.01,,IDR,"Mendalo Laut, Jambi Luar Kota, Muaro Jambi, Jambi","36361,36382"
11820,15.05.01.2011,15.05.01,Sembubuk,5,1,,00,15,15.05,15.05.01,,IDR,"Sembubuk, Jambi Luar Kota, Muaro Jambi, Jambi","36361,36382"
11821,15.05.01.2012,15.05.01,Senaung,5,1,,00,15,15.05,15.05.01,,IDR,"Senaung, Jambi Luar Kota, Muaro Jambi, Jambi","36361,36382"
11822,15.05.01.2016,15.05.01,Muhajirin,5,1,,00,15,15.05,15.05.01,,IDR,"Muhajirin, Jambi Luar Kota, Muaro Jambi, Jambi","36361,36382"
11823,15.05.01.2017,15.05.01,Maro Sebo,5,1,,00,15,15.05,15.05.01,,IDR,"Maro Sebo, Jambi Luar Kota, Muaro Jambi, Jambi","36361,36382"
11824,15.05.01.2019,15.05.01,Danau Sarang Elang,5,1,,00,15,15.05,15.05.01,,IDR,"Danau Sarang Elang, Jambi Luar Kota, Muaro Jambi, Jambi","36361,36382"
11825,15.05.01.2020,15.05.01,Simpang Limo,5,1,,00,15,15.05,15.05.01,,IDR,"Simpang Limo, Jambi Luar Kota, Muaro Jambi, Jambi","36361,36382"
11826,15.05.01.2021,15.05.01,Mendalo Indah,5,1,,00,15,15.05,15.05.01,,IDR,"Mendalo Indah, Jambi Luar Kota, Muaro Jambi, Jambi","36361,36382"
11827,15.05.01.2022,15.05.01,Pematang Gajah,5,1,,00,15,15.05,15.05.01,,IDR,"Pematang Gajah, Jambi Luar Kota, Muaro Jambi, Jambi","36361,36382"
11828,15.05.02,15.05,Sekernan,4,1,,00,15,15.05,15.05.02,,IDR,"Sekernan, Muaro Jambi, Jambi",36381
11829,15.05.02.1010,15.05.02,Sengeti,5,1,,00,15,15.05,15.05.02,,IDR,"Sengeti, Sekernan, Muaro Jambi, Jambi",36381
11830,15.05.02.2001,15.05.02,Suak Putat,5,1,,00,15,15.05,15.05.02,,IDR,"Suak Putat, Sekernan, Muaro Jambi, Jambi",36381
11831,15.05.02.2002,15.05.02,Rantau Majo,5,1,,00,15,15.05,15.05.02,,IDR,"Rantau Majo, Sekernan, Muaro Jambi, Jambi",36381
11832,15.05.02.2003,15.05.02,Pulau Kayu Aro,5,1,,00,15,15.05,15.05.02,,IDR,"Pulau Kayu Aro, Sekernan, Muaro Jambi, Jambi",36381
11833,15.05.02.2006,15.05.02,Kedotan,5,1,,00,15,15.05,15.05.02,,IDR,"Kedotan, Sekernan, Muaro Jambi, Jambi",36381
11834,15.05.02.2007,15.05.02,Keranggan,5,1,,00,15,15.05,15.05.02,,IDR,"Keranggan, Sekernan, Muaro Jambi, Jambi",36381
11835,15.05.02.2008,15.05.02,Berembang,5,1,,00,15,15.05,15.05.02,,IDR,"Berembang, Sekernan, Muaro Jambi, Jambi",36381
11836,15.05.02.2009,15.05.02,Sekernan,5,1,,00,15,15.05,15.05.02,,IDR,"Sekernan, Sekernan, Muaro Jambi, Jambi",36381
11837,15.05.02.2011,15.05.02,Gerunggung,5,1,,00,15,15.05,15.05.02,,IDR,"Gerunggung, Sekernan, Muaro Jambi, Jambi",36381
11838,15.05.02.2012,15.05.02,Tunas Baru,5,1,,00,15,15.05,15.05.02,,IDR,"Tunas Baru, Sekernan, Muaro Jambi, Jambi",36381
11839,15.05.02.2013,15.05.02,Bukit Baling,5,1,,00,15,15.05,15.05.02,,IDR,"Bukit Baling, Sekernan, Muaro Jambi, Jambi",36381
11840,15.05.02.2014,15.05.02,Tanjung Lanjut,5,1,,00,15,15.05,15.05.02,,IDR,"Tanjung Lanjut, Sekernan, Muaro Jambi, Jambi",36381
11841,15.05.02.2015,15.05.02,Suko Awin Jaya,5,1,,00,15,15.05,15.05.02,,IDR,"Suko Awin Jaya, Sekernan, Muaro Jambi, Jambi",36381
11842,15.05.02.2016,15.05.02,Tunas Mudo,5,1,,00,15,15.05,15.05.02,,IDR,"Tunas Mudo, Sekernan, Muaro Jambi, Jambi",36381
11843,15.05.03,15.05,Kumpeh,4,1,,00,15,15.05,15.05.03,,IDR,"Kumpeh, Muaro Jambi, Jambi",36371
11844,15.05.03.1008,15.05.03,Tanjung,5,1,,00,15,15.05,15.05.03,,IDR,"Tanjung, Kumpeh, Muaro Jambi, Jambi",36371
11845,15.05.03.2001,15.05.03,Puding,5,1,,00,15,15.05,15.05.03,,IDR,"Puding, Kumpeh, Muaro Jambi, Jambi",36371
11846,15.05.03.2002,15.05.03,Pulau Mentaro,5,1,,00,15,15.05,15.05.03,,IDR,"Pulau Mentaro, Kumpeh, Muaro Jambi, Jambi",36371
11847,15.05.03.2003,15.05.03,Betung,5,1,,00,15,15.05,15.05.03,,IDR,"Betung, Kumpeh, Muaro Jambi, Jambi",36371
11848,15.05.03.2004,15.05.03,Pematang Raman,5,1,,00,15,15.05,15.05.03,,IDR,"Pematang Raman, Kumpeh, Muaro Jambi, Jambi",36371
11849,15.05.03.2005,15.05.03,Sungai Bungur,5,1,,00,15,15.05,15.05.03,,IDR,"Sungai Bungur, Kumpeh, Muaro Jambi, Jambi",36371
11850,15.05.03.2006,15.05.03,Seponjen,5,1,,00,15,15.05,15.05.03,,IDR,"Seponjen, Kumpeh, Muaro Jambi, Jambi",36371
